target_kind,target,feature_set,model,split,stratum,stratum_value,n,mae,rmse,r2,bias,nrmse_sd,mape
hist,volume,F_wx,baseline_seasonal_naive,test,period,extreme,300,0.8953349142583691,1.0546108181667113,-0.7410352856889657,0.020666351294468963,1.317281987554931,
hist,volume,F_wx,baseline_persistence,test,period,normal,1450,0.24154529978990272,0.4398467780994684,0.660274422188248,-0.00493639176498273,0.5826588060862146,
hist,volume,F_wx,baseline_persistence,test,period,extreme,300,0.17867293160696643,0.36711595374472705,0.7890256560077787,0.02741254528655042,0.4585532642768056,
hist,volume,F_wx,elasticnet,test,period,normal,1450,0.9132670173887916,1.089240167106381,-1.0834002504538254,-0.06263012319132163,1.4429010439717933,
hist,volume,F_wx,elasticnet,test,period,extreme,300,0.9691512506189848,1.1505312424625673,-1.0721441390217619,-0.2825207650516712,1.437093243979558,
hist,volume,F_wx,gam,test,period,normal,1450,0.9555765651398009,1.1458744335687308,-1.3056823504807697,-0.09939439295098604,1.517923655761981,
hist,volume,F_wx,gam,test,period,extreme,300,1.2144003203031999,1.5213656661039754,-2.6231836759803095,-0.09890496974413583,1.9002911348160247,
hist,volume,F_wx,lightgbm,test,period,normal,1450,0.7218994200944568,0.9137112478243107,-0.46603168951469676,-0.23078857516570184,1.210380367147906,
hist,volume,F_wx,lightgbm,test,period,extreme,300,0.727988818931351,0.9552731458747955,-0.42849349684529403,-0.30191483838895894,1.1932023515966643,
hist,volume,F_lag,baseline_mean,test,period,normal,1450,0.9452889098880329,1.105617405183383,-1.1465210398657004,0.228781877158176,1.4645957396250548,
hist,volume,F_lag,baseline_mean,test,period,extreme,300,0.9311945115127537,1.0485240654676404,-0.7209962917943771,0.1618916891213072,1.3096792116729943,
hist,volume,F_lag,baseline_seasonal_naive,test,period,normal,1450,0.9831335730843583,1.2125665678091972,-1.5818832240858964,0.19169467989167716,1.6062697827469197,
hist,volume,F_lag,baseline_seasonal_naive,test,period,extreme,300,0.8953349142583691,1.0546108181667113,-0.7410352856889657,0.020666351294468963,1.317281987554931,
hist,volume,F_lag,baseline_persistence,test,period,normal,1450,0.24154529978990272,0.4398467780994684,0.660274422188248,-0.00493639176498273,0.5826588060862146,
hist,volume,F_lag,baseline_persistence,test,period,extreme,300,0.17867293160696643,0.36711595374472705,0.7890256560077787,0.02741254528655042,0.4585532642768056,
hist,volume,F_lag,elasticnet,test,period,normal,1450,0.3002535042416802,0.4332786304973676,0.6703447810324781,0.0036808319647434504,0.5739580738526533,
hist,volume,F_lag,elasticnet,test,period,extreme,300,0.22880328215209014,0.36607887744977485,0.7902159472307824,0.042446052720259926,0.4572578841237407,
hist,volume,F_lag,gam,test,period,normal,1450,0.3177202585504478,0.44507900547561324,0.6521438918689496,-0.01410065277617097,0.5895898636907032,
hist,volume,F_lag,gam,test,period,extreme,300,0.2771896493552767,0.4006007583702329,0.7487843661204368,0.03205637879069301,0.5003781054695519,
hist,volume,F_lag,lightgbm,test,period,normal,1450,0.34876571341681595,0.44618111823570084,0.6504190236416891,-0.032478452334062276,0.5910498168765369,
hist,volume,F_lag,lightgbm,test,period,extreme,300,0.28718966675759533,0.39352047968467346,0.7575859390583887,0.03661843189076278,0.4915343467874916,
hist,volume,F_now,baseline_mean,test,period,normal,1450,0.9452889098880329,1.105617405183383,-1.1465210398657004,0.228781877158176,1.4645957396250548,
hist,volume,F_now,baseline_mean,test,period,extreme,300,0.9311945115127537,1.0485240654676404,-0.7209962917943771,0.1618916891213072,1.3096792116729943,
hist,volume,F_now,baseline_seasonal_naive,test,period,normal,1450,0.9831335730843583,1.2125665678091972,-1.5818832240858964,0.19169467989167716,1.6062697827469197,
hist,volume,F_now,baseline_seasonal_naive,test,period,extreme,300,0.8953349142583691,1.0546108181667113,-0.7410352856889657,0.020666351294468963,1.317281987554931,
hist,volume,F_now,baseline_persistence,test,period,normal,1450,0.24154529978990272,0.4398467780994684,0.660274422188248,-0.00493639176498273,0.5826588060862146,
hist,volume,F_now,baseline_persistence,test,period,extreme,300,0.17867293160696643,0.36711595374472705,0.7890256560077787,0.02741254528655042,0.4585532642768056,
hist,volume,F_now,elasticnet,test,period,normal,1450,0.30697313360383355,0.43820019196622073,0.6628132170931181,0.009486919092150613,0.5804775967235777,
hist,volume,F_now,elasticnet,test,period,extreme,300,0.22923748729646662,0.3586362589774914,0.7986593249420427,0.06467674379011908,0.44796153794096066,
hist,volume,F_now,gam,test,period,normal,1450,0.3322635800185961,0.45755815691507407,0.63236401058361,-0.026081649288839923,0.6061208191068208,
hist,volume,F_now,gam,test,period,extreme,300,0.4834484265360168,0.7698436399943405,0.07225594181492168,-0.15515708525118482,0.961588050045927,
hist,volume,F_now,lightgbm,test,period,normal,1450,0.34929490663011603,0.4469024940792969,0.6492877201401843,-0.00744154073923306,0.592005413253951,
hist,volume,F_now,lightgbm,test,period,extreme,300,0.28958449625017,0.39887939345280354,0.7509386541231831,0.018376124834979895,0.4982280014115635,
strict,price,F_wx,baseline_mean,test,period,normal,1450,0.15907815068770173,0.2002394248784215,0.0822651161700848,0.03560831727810459,0.9576544069863497,
strict,price,F_wx,baseline_mean,test,period,extreme,300,0.1977769225711022,0.2575704911410308,0.11630441257210433,0.03160656798691343,0.9384827837897735,
strict,price,F_wx,baseline_seasonal_naive,test,period,normal,1450,0.22566823248789222,0.2936857955855539,-0.9741672604120852,0.015170093381509256,1.404566041790037,
strict,price,F_wx,baseline_seasonal_naive,test,period,extreme,300,0.26954775620818666,0.342674524924205,-0.5641345634487449,0.1112863355198983,1.2485674917963314,
strict,price,F_wx,baseline_persistence,test,period,normal,1450,0.037529196027830045,0.06315414334787887,0.9087103044923861,0.0029976535510194617,0.3020376418543209,
strict,price,F_wx,baseline_persistence,test,period,extreme,300,0.053210383485615284,0.09280306221681232,0.8852810699165702,-0.0005768170824624567,0.3381368563907496,
strict,price,F_wx,elasticnet,test,period,normal,1450,0.2040003427171517,0.259103532911448,-0.5366138057681142,0.044321678581749076,1.2391747544672478,
strict,price,F_wx,elasticnet,test,period,extreme,300,0.2821744893209006,0.33115726090955006,-0.4607605708572031,0.2060594397600239,1.2066032359290049,
strict,price,F_wx,gam,test,period,normal,1450,0.22180911575405374,0.2772203641364163,-0.7590100497441847,0.03561053266250757,1.3258193464288606,
strict,price,F_wx,gam,test,period,extreme,300,0.2919879482362966,0.372275988245862,-0.8460375240936888,0.14722597744140656,1.3564232619945895,
strict,price,F_wx,lightgbm,test,period,normal,1450,0.22981276998515976,0.2856065549831013,-0.8670433550975147,0.059315247924992036,1.3659266960531047,
strict,price,F_wx,lightgbm,test,period,extreme,300,0.29073097463477554,0.33999760359405196,-0.5397924515364794,0.23287283540336787,1.2388138722307551,
strict,price,F_lag,baseline_mean,test,period,normal,1450,0.15907815068770173,0.2002394248784215,0.0822651161700848,0.03560831727810459,0.9576544069863497,
strict,price,F_lag,baseline_mean,test,period,extreme,300,0.1977769225711022,0.2575704911410308,0.11630441257210433,0.03160656798691343,0.9384827837897735,
strict,price,F_lag,baseline_seasonal_naive,test,period,normal,1450,0.22566823248789222,0.2936857955855539,-0.9741672604120852,0.015170093381509256,1.404566041790037,
strict,price,F_lag,baseline_seasonal_naive,test,period,extreme,300,0.26954775620818666,0.342674524924205,-0.5641345634487449,0.1112863355198983,1.2485674917963314,
strict,price,F_lag,baseline_persistence,test,period,normal,1450,0.037529196027830045,0.06315414334787887,0.9087103044923861,0.0029976535510194617,0.3020376418543209,
strict,price,F_lag,baseline_persistence,test,period,extreme,300,0.053210383485615284,0.09280306221681232,0.8852810699165702,-0.0005768170824624567,0.3381368563907496,
strict,price,F_lag,elasticnet,test,period,normal,1450,0.04088495303279128,0.06284068214027913,0.9096142756482746,0.00611267700151127,0.30053849898043666,
strict,price,F_lag,elasticnet,test,period,extreme,300,0.060508378069989016,0.09424442439362184,0.8816899039835133,0.014619212242691896,0.3433885976991156,
strict,price,F_lag,gam,test,period,normal,1450,0.051053239232517054,0.07313542917466874,0.8775739915830507,-0.014331343330772156,0.34977360776223027,
strict,price,F_lag,gam,test,period,extreme,300,0.08339688500902227,0.11487605302880777,0.8242199898867126,0.007578334035491997,0.4185619150690171,
strict,price,F_lag,lightgbm,test,period,normal,1450,0.05066980581229728,0.0716128650097611,0.8826183637395342,0.00039146776813620986,0.3424918734917259,
strict,price,F_lag,lightgbm,test,period,extreme,300,0.07476769254335122,0.10428359649018216,0.8551420031582782,0.03388381696399699,0.37996728392356294,
strict,price,F_now,baseline_mean,test,period,normal,1450,0.15907815068770173,0.2002394248784215,0.0822651161700848,0.03560831727810459,0.9576544069863497,
strict,price,F_now,baseline_mean,test,period,extreme,300,0.1977769225711022,0.2575704911410308,0.11630441257210433,0.03160656798691343,0.9384827837897735,
strict,price,F_now,baseline_seasonal_naive,test,period,normal,1450,0.22566823248789222,0.2936857955855539,-0.9741672604120852,0.015170093381509256,1.404566041790037,
strict,price,F_now,baseline_seasonal_naive,test,period,extreme,300,0.26954775620818666,0.342674524924205,-0.5641345634487449,0.1112863355198983,1.2485674917963314,
strict,price,F_now,baseline_persistence,test,period,normal,1450,0.037529196027830045,0.06315414334787887,0.9087103044923861,0.0029976535510194617,0.3020376418543209,
strict,price,F_now,baseline_persistence,test,period,extreme,300,0.053210383485615284,0.09280306221681232,0.8852810699165702,-0.0005768170824624567,0.3381368563907496,
strict,price,F_now,elasticnet,test,period,normal,1450,0.0407538787437579,0.06255266648943045,0.9104409008655729,0.00425612041546552,0.2991610506708256,
strict,price,F_now,elasticnet,test,period,extreme,300,0.06003870990673389,0.09442121084982166,0.8812456285834275,0.01074397885809427,0.34403273610493906,
strict,price,F_now,gam,test,period,normal,1450,0.0541890897523951,0.07547321088005408,0.8696221800727364,-0.014354007607344777,0.3609541580164754,
strict,price,F_now,gam,test,period,extreme,300,0.08307420007576702,0.1192475372915139,0.8105872054081051,0.011576161050739105,0.4344898371767996,
strict,price,F_now,lightgbm,test,period,normal,1450,0.04770357286720587,0.06974816816289514,0.8886516788515965,0.001558277103442108,0.333573873681354,
strict,price,F_now,lightgbm,test,period,extreme,300,0.07184796239670001,0.10334941418247207,0.8577256819097241,0.02820012157365543,0.376563501103477,
strict,volume,F_wx,baseline_mean,test,period,normal,1450,0.0444612850762418,0.055809316485382024,0.591127359995576,0.014121783709492132,0.6392109658582105,
strict,volume,F_wx,baseline_mean,test,period,extreme,300,0.056840496663308794,0.07329848958290194,-0.02870926944547203,0.00753218091207601,1.012561227061021,
strict,volume,F_wx,baseline_seasonal_naive,test,period,normal,1450,0.06559986541399296,0.08753352961770873,-0.005827545476271734,-0.00945654742772944,1.002563649504099,
strict,volume,F_wx,baseline_seasonal_naive,test,period,extreme,300,0.06399538611339378,0.08359304396137802,-0.3379592366564894,0.03192120285075133,1.1547724332240967,
strict,volume,F_wx,baseline_persistence,test,period,normal,1450,0.019493063121269798,0.032673584682992335,0.859858031993334,-0.0005351070910787776,0.3742262930013844,
strict,volume,F_wx,baseline_persistence,test,period,extreme,300,0.01553938995860334,0.02837757759011607,0.8458110532643418,0.0024381910384340395,0.39201400941786846,
strict,volume,F_wx,elasticnet,test,period,normal,1450,0.06112620320952977,0.08208883551730894,0.11540835499356628,-0.027835960804970694,0.9402029471358727,
strict,volume,F_wx,elasticnet,test,period,extreme,300,0.0538005194251034,0.07197407977325493,0.008129796382304488,0.020491767028455215,0.9942655428031469,
strict,volume,F_wx,gam,test,period,normal,1450,0.08220982251140449,0.10298776953127235,-0.3923420779223479,-0.04392170862088947,1.179568498225745,
strict,volume,F_wx,gam,test,period,extreme,300,0.0986488915167337,0.13282168373976355,-2.377851593875348,0.01184250172940721,1.834827536462877,
strict,volume,F_wx,lightgbm,test,period,normal,1450,0.06208474532607283,0.08123648197137812,0.1336829569609692,-0.02975933022398985,0.9304405316888062,
strict,volume,F_wx,lightgbm,test,period,extreme,300,0.05760756226773057,0.0742444199318011,-0.055431955225495155,0.0010798957497623954,1.0256285139893864,
strict,volume,F_lag,baseline_mean,test,period,normal,1450,0.0444612850762418,0.055809316485382024,0.591127359995576,0.014121783709492132,0.6392109658582105,
strict,volume,F_lag,baseline_mean,test,period,extreme,300,0.056840496663308794,0.07329848958290194,-0.02870926944547203,0.00753218091207601,1.012561227061021,
strict,volume,F_lag,baseline_seasonal_naive,test,period,normal,1450,0.06559986541399296,0.08753352961770873,-0.005827545476271734,-0.00945654742772944,1.002563649504099,
strict,volume,F_lag,baseline_seasonal_naive,test,period,extreme,300,0.06399538611339378,0.08359304396137802,-0.3379592366564894,0.03192120285075133,1.1547724332240967,
strict,volume,F_lag,baseline_persistence,test,period,normal,1450,0.019493063121269798,0.032673584682992335,0.859858031993334,-0.0005351070910787776,0.3742262930013844,
strict,volume,F_lag,baseline_persistence,test,period,extreme,300,0.01553938995860334,0.02837757759011607,0.8458110532643418,0.0024381910384340395,0.39201400941786846,
strict,volume,F_lag,elasticnet,test,period,normal,1450,0.0221074469679813,0.03175918158880239,0.8675922980453692,-0.0003388921563448189,0.36375319421018193,
strict,volume,F_lag,elasticnet,test,period,extreme,300,0.019075987680462092,0.02838223314512219,0.8457604574019072,0.00681111816078924,0.3920783222641013,
strict,volume,F_lag,gam,test,period,normal,1450,0.030074184086962684,0.038390565804045464,0.8065255285540998,0.0021976670136569626,0.4397056296841531,
strict,volume,F_lag,gam,test,period,extreme,300,0.04653330300010484,0.05949472451565964,0.3222656184640329,0.013160720516560635,0.8218730236057437,
strict,volume,F_lag,lightgbm,test,period,normal,1450,0.03150424641196706,0.04206285489918226,0.7677412229432852,-0.007971805125242207,0.4817661243692619,
strict,volume,F_lag,lightgbm,test,period,extreme,300,0.02784120256832199,0.037375636755863,0.7325270899088989,0.011266748015927416,0.5163151496171023,
strict,volume,F_now,baseline_mean,test,period,normal,1450,0.0444612850762418,0.055809316485382024,0.591127359995576,0.014121783709492132,0.6392109658582105,
strict,volume,F_now,baseline_mean,test,period,extreme,300,0.056840496663308794,0.07329848958290194,-0.02870926944547203,0.00753218091207601,1.012561227061021,
strict,volume,F_now,baseline_seasonal_naive,test,period,normal,1450,0.06559986541399296,0.08753352961770873,-0.005827545476271734,-0.00945654742772944,1.002563649504099,
strict,volume,F_now,baseline_seasonal_naive,test,period,extreme,300,0.06399538611339378,0.08359304396137802,-0.3379592366564894,0.03192120285075133,1.1547724332240967,
strict,volume,F_now,baseline_persistence,test,period,normal,1450,0.019493063121269798,0.032673584682992335,0.859858031993334,-0.0005351070910787776,0.3742262930013844,
strict,volume,F_now,baseline_persistence,test,period,extreme,300,0.01553938995860334,0.02837757759011607,0.8458110532643418,0.0024381910384340395,0.39201400941786846,
strict,volume,F_now,elasticnet,test,period,normal,1450,0.022213594950752872,0.03177670138833747,0.8674461736101486,-0.00026979400859226916,0.36395385690751836,
strict,volume,F_now,elasticnet,test,period,extreme,300,0.019186268437883434,0.028481386963208278,0.8446808979876252,0.007356432869600478,0.3934480546048405,
strict,volume,F_now,gam,test,period,normal,1450,0.03368169978442509,0.043224400105253684,0.7547366858824163,0.0053842188793098746,0.49506986073118925,
strict,volume,F_now,gam,test,period,extreme,300,0.06501102643929658,0.09058894138025407,-0.5712777880360718,-0.005648341874380823,1.2514152769601643,
strict,volume,F_now,lightgbm,test,period,normal,1450,0.031199900570716976,0.04203345806816388,0.7680657508994093,-0.008987112457528824,0.48142942831326646,
strict,volume,F_now,lightgbm,test,period,extreme,300,0.030511403352971585,0.03986402369624818,0.6957259838569155,0.01768612485910641,0.5506902663227375,
