method,crop,response,hazard_key,hazard_label,window,lag_a,lag_b,effect,se,t,p_value,n,r2,p_joint_windows,fdr_p_within,fdr_p_joint,ci_low,ci_high
hist,芹菜,volume,precip_7d,7日累计降水,lag3-6,3,6,0.027241446280450016,0.0677522864936637,0.40207419838144765,0.6876294208042777,1400,0.028714233580893644,,0.8554074426532672,,-0.10555303524713085,0.1600359278080309
hist,芹菜,volume,precip_7d,7日累计降水,lag7-13,7,13,-0.011852480315531289,0.0650436937966737,-0.18222335823334526,0.8554074426532672,1400,0.028714233580893644,,0.8554074426532672,,-0.13933812015701175,0.11563315952594916
hist,芹菜,volume,precip_7d,7日累计降水,lag14-30,14,30,0.06273236264360244,0.12695014273138308,0.49414960309528266,0.6212005286714068,1400,0.028714233580893644,,0.8554074426532672,,-0.1860899171099084,0.3115546423971133
hist,芹菜,volume,temp_max,日最高气温,lag0-2,0,2,0.18990759759654965,0.2696757628750505,0.7042071396106144,0.48130378543287733,1400,0.02987296122404215,,0.9606049342080026,,-0.33865689763854934,0.7184720928316486
hist,芹菜,volume,temp_max,日最高气温,lag3-6,3,6,-0.002557836519129216,0.18662723290138838,-0.01370559097600052,0.9890648629132094,1400,0.02987296122404215,,0.9890648629132094,,-0.36834721300585044,0.363231539967592
hist,芹菜,volume,temp_max,日最高气温,lag7-13,7,13,-0.3210812572613476,0.28761934750163326,-1.116340955677623,0.2642762168905194,1400,0.02987296122404215,,0.9606049342080026,,-0.8848151783645488,0.24265266384185358
hist,芹菜,volume,temp_max,日最高气温,lag14-30,14,30,0.13956533823747888,0.39000800311588013,0.35785249821145565,0.720453700656002,1400,0.02987296122404215,,0.9606049342080026,,-0.6248503478696462,0.9039810243446039
hist,芹菜,volume,temp_min,日最低气温,lag0-2,0,2,0.16472553721278824,0.32306469133636706,0.5098840623263284,0.6101326882472402,1400,0.031957431901508015,,0.6101326882472402,,-0.4684812578064912,0.7979323322320677
hist,芹菜,volume,temp_min,日最低气温,lag3-6,3,6,0.1360901270244454,0.22441396302204167,0.6064245076010657,0.544232898453967,1400,0.031957431901508015,,0.6101326882472402,,-0.30376124049875625,0.5759414945476471
hist,芹菜,volume,temp_min,日最低气温,lag7-13,7,13,-0.5576196212651694,0.3723101610621769,-1.4977287207910646,0.13420374662958265,1400,0.031957431901508015,,0.5368149865183306,,-1.2873475369470362,0.17210829441669728
hist,芹菜,volume,temp_min,日最低气温,lag14-30,14,30,0.23675586764860884,0.4029303153103774,0.5875851447569431,0.5568107845189282,1400,0.031957431901508015,,0.6101326882472402,,-0.5529875503597308,1.0264992856569486
hist,芹菜,volume,vpd,饱和水汽压差VPD,lag0-2,0,2,0.055475204764667344,0.11021052412079395,0.5033566912708346,0.6147135149837539,1400,0.02784478116119382,,0.9664970049426818,,-0.1605374225120888,0.27148783204142346
hist,芹菜,volume,vpd,饱和水汽压差VPD,lag3-6,3,6,-0.08567125001426798,0.09853192283404338,-0.869477094835178,0.3845862310530077,1400,0.02784478116119382,,0.9664970049426818,,-0.278793818768993,0.10745131874045705
hist,芹菜,volume,vpd,饱和水汽压差VPD,lag7-13,7,13,-0.009517237369115864,0.11091394835561622,-0.08580739853026746,0.931619524997403,1400,0.02784478116119382,,0.9664970049426818,,-0.22690857614612364,0.20787410140789192
hist,芹菜,volume,vpd,饱和水汽压差VPD,lag14-30,14,30,0.008220625606518962,0.19571928351935441,0.042002123953749484,0.9664970049426818,1400,0.02784478116119382,,0.9664970049426818,,-0.37538917009141565,0.3918304213044536
hist,芹菜,volume,soil_z,土壤水分异常,lag0-2,0,2,0.12587454896353192,0.07577980831122758,1.6610565765297969,0.09670208447320024,1400,0.085386189803075,,0.19340416894640047,,-0.022653875326474116,0.27440297325353796
hist,芹菜,volume,soil_z,土壤水分异常,lag3-6,3,6,0.04627799187229023,0.06441515741709551,0.71843326521171,0.47249018200901927,1400,0.085386189803075,,0.6299869093453591,,-0.07997571666521697,0.17253170040979743
hist,芹菜,volume,soil_z,土壤水分异常,lag7-13,7,13,0.025861635574797474,0.07084689063627954,0.365035576615047,0.7150848496489434,1400,0.085386189803075,,0.7150848496489434,,-0.11299827007231042,0.16472154122190538
hist,芹菜,volume,soil_z,土壤水分异常,lag14-30,14,30,0.3508926095306725,0.14021015471581733,2.5026190880530264,0.012327814369987564,1400,0.085386189803075,,0.04931125747995026,,0.0760807062876705,0.6257045127736744
hist,茄子,price,precip_1d,当日降水,lag0-2,0,2,0.002944460331871051,0.05332832825716403,0.055213812772679546,0.9559681247213007,1400,0.008257571708399691,,0.9559681247213007,,-0.10157906305217043,0.10746798371591254
hist,茄子,price,precip_1d,当日降水,lag3-6,3,6,0.014827593068793405,0.06846021023337427,0.21658702212931522,0.8285302005197527,1400,0.008257571708399691,,0.9559681247213007,,-0.11935441898862016,0.14900960512620698
hist,茄子,price,precip_1d,当日降水,lag7-13,7,13,0.09142297913595182,0.08339489678519413,1.0962658706975341,0.2729624405126767,1400,0.008257571708399691,,0.9559681247213007,,-0.07203101856302865,0.25487697683493227
hist,茄子,price,precip_1d,当日降水,lag14-30,14,30,0.12758913678870262,0.23633561408323422,0.5398641981388698,0.5892906897178447,1400,0.008257571708399691,,0.9559681247213007,,-0.3356286668144365,0.5908069403918417
hist,茄子,price,precip_3d,3日累计降水,lag0-2,0,2,-0.005943769175714018,0.047658368118874216,-0.12471617074442165,0.9007482549548734,1400,0.008421908501586639,,0.9007482549548734,,-0.09935417068870747,0.08746663233727944
hist,茄子,price,precip_3d,3日累计降水,lag3-6,3,6,0.03693406024596162,0.05172151274892035,0.7140947409109296,0.4751685977326453,1400,0.008421908501586639,,0.8734528211777474,,-0.06444010474192226,0.1383082252338455
hist,茄子,price,precip_3d,3日累计降水,lag7-13,7,13,0.05562574235490479,0.059121041926334696,0.9408789247018841,0.34676690901070206,1400,0.008421908501586639,,0.8734528211777474,,-0.06025149982071121,0.1715029845305208
hist,茄子,price,precip_3d,3日累计降水,lag14-30,14,30,0.07284807963910972,0.1630795009523769,0.44670286095849104,0.6550896158833105,1400,0.008421908501586639,,0.8734528211777474,,-0.24678774222754896,0.3924839015057684
hist,茄子,price,precip_7d,7日累计降水,lag0-2,0,2,0.011656866235549967,0.06199640730467574,0.18802486696145715,0.8508571578107651,1400,0.008756323412657863,,0.8508571578107651,,-0.10985609208161448,0.13316982455271442
hist,茄子,price,precip_7d,7日累计降水,lag3-6,3,6,0.01653563569239635,0.040486139038084824,0.4084270835715274,0.6829601530049,1400,0.008756323412657863,,0.8508571578107651,,-0.0628171968222499,0.09588846820704261
hist,茄子,price,precip_7d,7日累计降水,lag7-13,7,13,0.04548038122759227,0.06029452183908083,0.7543037052184309,0.4506668779854145,1400,0.008756323412657863,,0.8508571578107651,,-0.07269688157700616,0.16365764403219069
hist,茄子,price,precip_7d,7日累计降水,lag14-30,14,30,0.05409041090518714,0.13428545226398922,0.40280171822969946,0.6870940970268877,1400,0.008756323412657863,,0.8508571578107651,,-0.20910907553223174,0.317289897342606
hist,茄子,price,temp_max,日最高气温,lag0-2,0,2,0.04529903877868868,0.2028729000643099,0.22328777655531648,0.8233115400281799,1400,0.0031779137468247454,,0.9759718258628062,,-0.35233184534735873,0.4429299229047361
hist,茄子,price,temp_max,日最高气温,lag3-6,3,6,0.004289573268461511,0.14241893086601118,0.030119403666196417,0.9759718258628062,1400,0.0031779137468247454,,0.9759718258628062,,-0.27485153122892036,0.2834306777658434
hist,茄子,price,temp_max,日最高气温,lag7-13,7,13,0.005655967240291132,0.17329760983085912,0.03263730668767697,0.9739638192327537,1400,0.0031779137468247454,,0.9759718258628062,,-0.33400734802819276,0.34531928250877497
hist,茄子,price,temp_max,日最高气温,lag14-30,14,30,-0.08420850077743122,0.2743523827994269,-0.30693555462572464,0.7588924257427996,1400,0.0031779137468247454,,0.9759718258628062,,-0.621939171064308,0.45352216950944546
hist,茄子,price,temp_min,日最低气温,lag0-2,0,2,0.12825891976663992,0.2171436984078615,0.5906637894954285,0.554745714670403,1400,0.003326462871412361,,0.9975530036867201,,-0.2973427291127686,0.5538605686460484
hist,茄子,price,temp_min,日最低气温,lag3-6,3,6,-0.11551348763791405,0.15117074464265112,-0.7641259419008195,0.44479219419946503,1400,0.003326462871412361,,0.9975530036867201,,-0.41180814713751024,0.18078117186168216
hist,茄子,price,temp_min,日最低气温,lag7-13,7,13,-0.03947669767515439,0.21440960696722247,-0.18411813833131707,0.8539207773953351,1400,0.003326462871412361,,0.9975530036867201,,-0.4597195273309104,0.38076613198060166
hist,茄子,price,temp_min,日最低气温,lag14-30,14,30,0.0009055526892175411,0.29527031698597445,0.0030668598810105097,0.9975530036867201,1400,0.003326462871412361,,0.9975530036867201,,-0.5778242686032924,0.5796353739817275
hist,茄子,price,vpd,饱和水汽压差VPD,lag0-2,0,2,0.027604078999423305,0.08502821932332871,0.3246460906638054,0.7454489397157517,1400,0.00984173189026738,,0.9919568016896397,,-0.13905123087430096,0.19425938887314756
hist,茄子,price,vpd,饱和水汽压差VPD,lag3-6,3,6,-0.0006921149975475313,0.06865658367471401,-0.010080824889666553,0.9919568016896397,1400,0.00984173189026738,,0.9919568016896397,,-0.135259018999987,0.13387478900489191
hist,茄子,price,vpd,饱和水汽压差VPD,lag7-13,7,13,-0.07999004394802649,0.09489903513370058,-0.842896282721218,0.39928645270233376,1400,0.00984173189026738,,0.9919568016896397,,-0.26599215281007965,0.10601206491402666
hist,茄子,price,vpd,饱和水汽压差VPD,lag14-30,14,30,-0.060428171335115334,0.17121658251604982,-0.35293410513815626,0.7241378418109016,1400,0.00984173189026738,,0.9919568016896397,,-0.396012673066573,0.2751563303963423
hist,茄子,price,soil_z,土壤水分异常,lag0-2,0,2,0.05850425253301838,0.06520602626455488,0.897221558873317,0.3696007034293789,1400,0.07034236522776682,,0.38828343622841777,,-0.06929955894550918,0.18630806401154595
hist,茄子,price,soil_z,土壤水分异常,lag3-6,3,6,0.08859842227681014,0.040243860542767386,2.201538845475724,0.027697899840169748,1400,0.07034236522776682,,0.11079159936067899,,0.009720455612986068,0.1674763889406342
hist,茄子,price,soil_z,土壤水分异常,lag7-13,7,13,0.05834659300092611,0.0676298330205917,0.862734541768881,0.38828343622841777,1400,0.07034236522776682,,0.38828343622841777,,-0.07420787971943361,0.19090106572128585
hist,茄子,price,soil_z,土壤水分异常,lag14-30,14,30,0.21481371535906307,0.14784229829438825,1.452992261601069,0.14622590257925214,1400,0.07034236522776682,,0.2924518051585043,,-0.07495718929793788,0.504584620016064
hist,茄子,volume,precip_1d,当日降水,lag0-2,0,2,-0.08528592526275708,0.0697746760089447,-1.2223048553005669,0.22159236385553993,1400,0.005574202880368695,,0.8863694554221597,,-0.22204429024028868,0.051472439714774526
hist,茄子,volume,precip_1d,当日降水,lag3-6,3,6,0.0018854723621926847,0.09083185200941256,0.020757832417611616,0.9834388353402287,1400,0.005574202880368695,,0.9834388353402287,,-0.17614495757625592,0.1799159023006413
hist,茄子,volume,precip_1d,当日降水,lag7-13,7,13,-0.09026707049596853,0.1256188270956364,-0.7185791539611034,0.47240026137823155,1400,0.005574202880368695,,0.9448005227564631,,-0.33647997160341586,0.15594583061147882
hist,茄子,volume,precip_1d,当日降水,lag14-30,14,30,0.08327737466422545,0.22406509252809892,0.3716659910056362,0.7101415491823628,1400,0.005574202880368695,,0.9468553989098171,,-0.3558902066908484,0.5224449560192993
hist,茄子,volume,precip_3d,3日累计降水,lag0-2,0,2,-0.08838804822464498,0.06135071243845924,-1.4407012520564748,0.14966910103968384,1400,0.006019935328015036,,0.5986764041587354,,-0.2086354446040251,0.03185934815473514
hist,茄子,volume,precip_3d,3日累计降水,lag3-6,3,6,0.017226501164266952,0.06897728997537957,0.2497416348252548,0.8027871582359728,1400,0.006019935328015036,,0.8027871582359728,,-0.11796898718747699,0.15242198951601088
hist,茄子,volume,precip_3d,3日累计降水,lag7-13,7,13,-0.04235004503665883,0.08664402946557874,-0.48878203492928873,0.6249960180714014,1400,0.006019935328015036,,0.8027871582359728,,-0.21217234278919317,0.12747225271587548
hist,茄子,volume,precip_3d,3日累计降水,lag14-30,14,30,0.06312217349713324,0.15994450634635135,0.39465046308277396,0.6931008659819071,1400,0.006019935328015036,,0.8027871582359728,,-0.2503690589417154,0.37661340593598186
hist,茄子,volume,precip_7d,7日累计降水,lag0-2,0,2,-0.03754563824534018,0.08176814144044037,-0.45917196580392244,0.6461106805064547,1400,0.005544227699166293,,0.7843163050164357,,-0.1978111954686033,0.12271991897792292
hist,茄子,volume,precip_7d,7日累计降水,lag3-6,3,6,-0.06187109756324071,0.07152178792493268,-0.8650664274245903,0.3870023301855474,1400,0.005544227699166293,,0.7843163050164357,,-0.20205380189610875,0.07831160676962731
hist,茄子,volume,precip_7d,7日累计降水,lag7-13,7,13,0.020163838751018015,0.07367170919904188,0.27369853326655613,0.7843163050164357,1400,0.005544227699166293,,0.7843163050164357,,-0.12423271127910407,0.1645603887811401
hist,茄子,volume,precip_7d,7日累计降水,lag14-30,14,30,0.05122439670246329,0.13196905299562353,0.3881546130679746,0.6979016185894598,1400,0.005544227699166293,,0.7843163050164357,,-0.20743494716895886,0.30988374057388546
hist,茄子,volume,temp_max,日最高气温,lag0-2,0,2,0.5332976796726832,0.2715164519287731,1.9641449933670432,0.04951327968478103,1400,0.020056076595431627,,0.19805311873912412,,0.0011254338922879192,1.0654699254530784
hist,茄子,volume,temp_max,日最高气温,lag3-6,3,6,-0.016412854855119303,0.1822763229658888,-0.09004381144001246,0.9282523997141428,1400,0.020056076595431627,,0.9282523997141428,,-0.3736744478682613,0.34084873815802275
hist,茄子,volume,temp_max,日最高气温,lag7-13,7,13,-0.38039898776793907,0.23486133262386333,-1.619674824791862,0.10530214689450748,1400,0.020056076595431627,,0.21060429378901496,,-0.8407271997107112,0.07992922417483306
hist,茄子,volume,temp_max,日最高气温,lag14-30,14,30,-0.0989916188871938,0.36614455269513385,-0.27036212380747354,0.7868816762139599,1400,0.020056076595431627,,0.9282523997141428,,-0.8166349421696562,0.6186517043952686
hist,茄子,volume,temp_min,日最低气温,lag0-2,0,2,0.5307674187263799,0.27332116766918124,1.9419184516612447,0.05214697327565448,1400,0.01647018810927059,,0.15878851874836217,,-0.004942069905215285,1.0664769073579752
hist,茄子,volume,temp_min,日最低气温,lag3-6,3,6,0.021316581267426825,0.22393686794235343,0.09519013757446232,0.9241638034908022,1400,0.01647018810927059,,0.9765219199429578,,-0.4175996798995859,0.4602328424344395
hist,茄子,volume,temp_min,日最低气温,lag7-13,7,13,-0.5033039766588571,0.28691178522110233,-1.7542115820407893,0.07939425937418108,1400,0.01647018810927059,,0.15878851874836217,,-1.0656510756922177,0.05904312237450349
hist,茄子,volume,temp_min,日最低气温,lag14-30,14,30,-0.011173903314296282,0.3796817340525634,-0.02942965729488941,0.9765219199429578,1400,0.01647018810927059,,0.9765219199429578,,-0.7553501020573204,0.733002295428728
hist,茄子,volume,vpd,饱和水汽压差VPD,lag0-2,0,2,0.17815602157861443,0.11161085625918117,1.5962248436200777,0.11043860280997443,1400,0.00968227154610779,,0.4417544112398977,,-0.040601256689380666,0.3969132998466095
hist,茄子,volume,vpd,饱和水汽压差VPD,lag3-6,3,6,0.00028518194510066333,0.08277470744554553,0.0034452788043772206,0.9972510706726009,1400,0.00968227154610779,,0.9972510706726009,,-0.16195324464816857,0.1625236085383699
hist,茄子,volume,vpd,饱和水汽压差VPD,lag7-13,7,13,0.0007374331274985282,0.11452357970619956,0.006439137943385544,0.9948623467534398,1400,0.00968227154610779,,0.9972510706726009,,-0.22372878309665262,0.22520364935164966
hist,茄子,volume,vpd,饱和水汽压差VPD,lag14-30,14,30,-0.09231738214016513,0.20354682820081293,-0.4535437027251915,0.6501572814222845,1400,0.00968227154610779,,0.9972510706726009,,-0.4912691654137584,0.3066344011334282
hist,茄子,volume,soil_z,土壤水分异常,lag0-2,0,2,-0.13710401024766122,0.0686754601910015,-1.996404681764708,0.04588989162822618,1400,0.016187079488446998,,0.18355956651290473,,-0.2717079122220242,-0.002500108273298274
hist,茄子,volume,soil_z,土壤水分异常,lag3-6,3,6,0.015310237612424596,0.05225348511589428,0.29299935838667307,0.7695226421160913,1400,0.016187079488446998,,0.7695226421160913,,-0.08710659321472819,0.11772706843957739
hist,茄子,volume,soil_z,土壤水分异常,lag7-13,7,13,-0.04917797644869244,0.06555260964646069,-0.7502062345636556,0.4531305044664199,1400,0.016187079488446998,,0.7695226421160913,,-0.17766109135575536,0.07930513845837049
hist,茄子,volume,soil_z,土壤水分异常,lag14-30,14,30,-0.05208136461728358,0.14626803278715023,-0.3560679912409335,0.7217896476424273,1400,0.016187079488446998,,0.7695226421160913,,-0.338766708880098,0.23460397964553087
hist,西红柿,price,precip_1d,当日降水,lag0-2,0,2,0.0013805818473770232,0.03728997191394575,0.03702287174050436,0.9704667692280137,1400,0.0050436020080248944,,0.9704667692280137,,-0.07170776310395664,0.07446892679871069
hist,西红柿,price,precip_1d,当日降水,lag3-6,3,6,-0.011201698882605443,0.06121311522098528,-0.18299507943953228,0.854801879466111,1400,0.0050436020080248944,,0.9704667692280137,,-0.13117940471573658,0.1087760069505257
hist,西红柿,price,precip_1d,当日降水,lag7-13,7,13,-0.04022873058335616,0.07142903773483059,-0.5631985514448506,0.5732996891698574,1400,0.0050436020080248944,,0.9704667692280137,,-0.1802296445436241,0.0997721833769118
hist,西红柿,price,precip_1d,当日降水,lag14-30,14,30,-0.07424771293837844,0.17808273497167787,-0.4169281932366253,0.6767309310623588,1400,0.0050436020080248944,,0.9704667692280137,,-0.42328987348286706,0.27479444760611016
hist,西红柿,price,precip_3d,3日累计降水,lag0-2,0,2,0.006612904208174224,0.03148382485578791,0.21004132243984716,0.8336354216820353,1400,0.005166321635683979,,0.8336354216820353,,-0.05509539250917009,0.06832120092551854
hist,西红柿,price,precip_3d,3日累计降水,lag3-6,3,6,-0.013149918632980404,0.04306790346861784,-0.30532989938928223,0.7601149060663773,1400,0.005166321635683979,,0.8336354216820353,,-0.09756300943147136,0.07126317216551056
hist,西红柿,price,precip_3d,3日累计降水,lag7-13,7,13,-0.02385448131195772,0.04823390553952925,-0.4945583619059875,0.620911899999602,1400,0.005166321635683979,,0.8336354216820353,,-0.11839293616943504,0.0706839735455196
hist,西红柿,price,precip_3d,3日累计降水,lag14-30,14,30,-0.05458124635904436,0.1208123403254275,-0.45178535745620835,0.651423619250739,1400,0.005166321635683979,,0.8336354216820353,,-0.29137343339688226,0.18221094067879354
hist,西红柿,price,precip_7d,7日累计降水,lag0-2,0,2,-0.0003690717035986363,0.049395944821037555,-0.007471700459132628,0.9940385010288454,1400,0.0050091249852045605,,0.9940385010288454,,-0.09718512355283224,0.09644698014563496
hist,西红柿,price,precip_7d,7日累计降水,lag3-6,3,6,-0.009327129655452857,0.030040982650283196,-0.31048017849592313,0.7561958305078628,1400,0.0050091249852045605,,0.9940385010288454,,-0.06820745565000792,0.049553196339102205
hist,西红柿,price,precip_7d,7日累计降水,lag7-13,7,13,-0.024849651184448797,0.047189159143221075,-0.5265966089590421,0.5984737473449828,1400,0.0050091249852045605,,0.9940385010288454,,-0.11734040310516211,0.0676411007362645
hist,西红柿,price,precip_7d,7日累计降水,lag14-30,14,30,-0.0276322174534092,0.0973919029014878,-0.2837219176357943,0.7766234968233731,1400,0.0050091249852045605,,0.9940385010288454,,-0.2185203471403253,0.16325591223350688
hist,西红柿,price,temp_max,日最高气温,lag0-2,0,2,-0.028365159707091636,0.18541943410814704,-0.15297835333996046,0.8784153458782743,1400,0.01436496250789665,,0.9519976101664802,,-0.39178725055905983,0.33505693114487656
hist,西红柿,price,temp_max,日最高气温,lag3-6,3,6,-0.0603170091123296,0.1765267476216092,-0.3416876474811685,0.7325859691039649,1400,0.01436496250789665,,0.9519976101664802,,-0.4063094344506836,0.2856754162260244
hist,西红柿,price,temp_max,日最高气温,lag7-13,7,13,-0.06182597759558152,0.2265802860765959,-0.27286565246316763,0.7849564902796436,1400,0.01436496250789665,,0.9519976101664802,,-0.5059233383057095,0.38227138311454645
hist,西红柿,price,temp_max,日最高气温,lag14-30,14,30,0.01969935017556467,0.3272403606519809,0.06019841237283951,0.9519976101664802,1400,0.01436496250789665,,0.9519976101664802,,-0.6216917567023179,0.6610904570534473
hist,西红柿,price,temp_min,日最低气温,lag0-2,0,2,-0.02396912434921905,0.20804034887789558,-0.11521382500318325,0.9082756408821803,1400,0.014197800982007847,,0.9082756408821803,,-0.4317282081498944,0.3837899594514563
hist,西红柿,price,temp_min,日最低气温,lag3-6,3,6,-0.047627613799769694,0.1848345752321364,-0.25767697271981443,0.7966562192133912,1400,0.014197800982007847,,0.9082756408821803,,-0.40990338125475706,0.31464815365521764
hist,西红柿,price,temp_min,日最低气温,lag7-13,7,13,-0.14364965733883803,0.285417638747319,-0.5032963553665001,0.614755928504956,1400,0.014197800982007847,,0.9082756408821803,,-0.7030682292835833,0.41576891460590715
hist,西红柿,price,temp_min,日最低气温,lag14-30,14,30,0.09464460242015124,0.34896754301134253,0.27121319536893146,0.7862270647615762,1400,0.014197800982007847,,0.9082756408821803,,-0.5893317818820801,0.7786209867223827
hist,西红柿,price,vpd,饱和水汽压差VPD,lag0-2,0,2,-0.013572961144820041,0.08122540654383603,-0.16710240948433955,0.8672894701783018,1400,0.012167393342983557,,0.8672894701783018,,-0.17277475797073866,0.14562883568109858
hist,西红柿,price,vpd,饱和水汽压差VPD,lag3-6,3,6,0.02198887336563621,0.06292692933513416,0.3494350288177673,0.7267627395146619,1400,0.012167393342983557,,0.8672894701783018,,-0.10134790813122675,0.14532565486249918
hist,西红柿,price,vpd,饱和水汽压差VPD,lag7-13,7,13,-0.053882663752236715,0.085434333044874,-0.6306909860692081,0.5282425939951422,1400,0.012167393342983557,,0.8672894701783018,,-0.22133395652018975,0.11356862901571632
hist,西红柿,price,vpd,饱和水汽压差VPD,lag14-30,14,30,-0.08862104812748818,0.1715061038471038,-0.5167224147689407,0.605349946656742,1400,0.012167393342983557,,0.8672894701783018,,-0.4247730116678116,0.24753091541283528
hist,西红柿,price,soil_z,土壤水分异常,lag0-2,0,2,-0.008370189640229776,0.07100826671994276,-0.11787627028331615,0.9061656957135806,1400,0.005105606490031223,,0.9061656957135806,,-0.1475463924113176,0.13080601313085802
hist,西红柿,price,soil_z,土壤水分异常,lag3-6,3,6,0.004981329048177297,0.03621010160736693,0.1375673866422912,0.8905823320992936,1400,0.005105606490031223,,0.9061656957135806,,-0.06599047010226188,0.07595312819861648
hist,西红柿,price,soil_z,土壤水分异常,lag7-13,7,13,0.023941576894387386,0.06444405360120295,0.37150948080554136,0.7102580957724438,1400,0.005105606490031223,,0.9061656957135806,,-0.10236876816397039,0.15025192195274517
hist,西红柿,price,soil_z,土壤水分异常,lag14-30,14,30,0.04147665319017544,0.14475901279315243,0.2865220782449093,0.7744782859725736,1400,0.005105606490031223,,0.9061656957135806,,-0.24225101188440332,0.3252043182647542
hist,西红柿,volume,precip_1d,当日降水,lag0-2,0,2,-0.06853766970389857,0.053488039644151816,-1.2813643977208693,0.2000657031609654,1400,0.01689757546528603,,0.7609113539253651,,-0.17337422740643613,0.03629888799863898
hist,西红柿,volume,precip_1d,当日降水,lag3-6,3,6,0.05142291018036661,0.08419640141893764,0.610749501329643,0.5413654294057435,1400,0.01689757546528603,,0.7609113539253651,,-0.11360203660075115,0.2164478569614844
hist,西红柿,volume,precip_1d,当日降水,lag7-13,7,13,0.02404096351986555,0.07900824515775952,0.30428423605488025,0.7609113539253651,1400,0.01689757546528603,,0.7609113539253651,,-0.1308151969893431,0.17889712402907418
hist,西红柿,volume,precip_1d,当日降水,lag14-30,14,30,-0.08258242098233541,0.18966817312801612,-0.43540473670612406,0.663268672804679,1400,0.01689757546528603,,0.7609113539253651,,-0.45433204031324703,0.2891671983485762
hist,西红柿,volume,precip_3d,3日累计降水,lag0-2,0,2,-0.0465343006043769,0.047586186295464954,-0.9778951461973262,0.32812618601148535,1400,0.016379748916748538,,0.6436568150360703,,-0.13980322574348822,0.046734624534734405
hist,西红柿,volume,precip_3d,3日累计降水,lag3-6,3,6,0.033838233105872834,0.052548568342729904,0.6439420553795993,0.5196130092978344,1400,0.016379748916748538,,0.6436568150360703,,-0.06915696084587777,0.13683342705762344
hist,西红柿,volume,precip_3d,3日累计降水,lag7-13,7,13,0.026756258060580653,0.05762866068612361,0.4642873483787779,0.6424418870752054,1400,0.016379748916748538,,0.6436568150360703,,-0.08619591688422161,0.1397084330053829
hist,西红柿,volume,precip_3d,3日累计降水,lag14-30,14,30,-0.061043189746560256,0.13195901444803423,-0.462592040429335,0.6436568150360703,1400,0.016379748916748538,,0.6436568150360703,,-0.31968285806470736,0.19759647857158685
hist,西红柿,volume,precip_7d,7日累计降水,lag0-2,0,2,-0.011932240190813279,0.07038515618699462,-0.169527793035118,0.8653815130569422,1400,0.015198600953186814,,0.8915487605423111,,-0.14988714631732275,0.12602266593569617
hist,西红柿,volume,precip_7d,7日累计降水,lag3-6,3,6,-0.00626796629558302,0.0459714582291095,-0.13634473512554562,0.8915487605423111,1400,0.015198600953186814,,0.8915487605423111,,-0.09637202442463765,0.08383609183347161
hist,西红柿,volume,precip_7d,7日累计降水,lag7-13,7,13,0.03726432974726522,0.0536160466563035,0.6950219583726834,0.48704154058001115,1400,0.015198600953186814,,0.8915487605423111,,-0.06782312169908963,0.14235178119362007
hist,西红柿,volume,precip_7d,7日累计降水,lag14-30,14,30,-0.05188391495399512,0.11150901901197029,-0.46528895522276525,0.6417245431235953,1400,0.015198600953186814,,0.8915487605423111,,-0.2704415922174569,0.16667376230946662
hist,西红柿,volume,temp_max,日最高气温,lag0-2,0,2,0.12824240587709615,0.16793810617249325,0.7636289868922025,0.4450883701629238,1400,0.017601628139340186,,0.7277912461097201,,-0.2009162822209906,0.4574010939751829
hist,西红柿,volume,temp_max,日最高气温,lag3-6,3,6,0.061897698791637173,0.12097693662407535,0.5116487532163139,0.6088968580957659,1400,0.017601628139340186,,0.7277912461097201,,-0.17521709699155052,0.29901249457482487
hist,西红柿,volume,temp_max,日最高气温,lag7-13,7,13,-0.2562628481122673,0.1676435905287123,-1.5286170339353187,0.1263594107136017,1400,0.017601628139340186,,0.5054376428544068,,-0.5848442855485434,0.07231858932400881
hist,西红柿,volume,temp_max,日最高气温,lag14-30,14,30,0.08848065249705866,0.2542071480528155,0.34806516329224313,0.7277912461097201,1400,0.017601628139340186,,0.7277912461097201,,-0.4097653576864598,0.5867266626805772
hist,西红柿,volume,temp_min,日最低气温,lag0-2,0,2,0.08128400892896973,0.19506254476676615,0.4167074156966423,0.6768924295362058,1400,0.016889023380930568,,0.6964666828671453,,-0.30103857881389195,0.46360659667183135
hist,西红柿,volume,temp_min,日最低气温,lag3-6,3,6,0.10981430131432807,0.14967466708531701,0.7336866248162898,0.46313975209508973,1400,0.016889023380930568,,0.6964666828671453,,-0.18354804617289328,0.4031766488015494
hist,西红柿,volume,temp_min,日最低气温,lag7-13,7,13,-0.30759884459992204,0.2166270966265115,-1.419946301224983,0.1556233148800738,1400,0.016889023380930568,,0.6224932595202952,,-0.7321879539878846,0.11699026478804048
hist,西红柿,volume,temp_min,日最低气温,lag14-30,14,30,0.10642762367232753,0.2728252475660765,0.39009448217050163,0.6964666828671453,1400,0.016889023380930568,,0.6964666828671453,,-0.4283098615571824,0.6411651089018374
hist,西红柿,volume,vpd,饱和水汽压差VPD,lag0-2,0,2,0.07037229268706266,0.08592302301893856,0.8190155585139467,0.41277753688796337,1400,0.017797707837095333,,0.6365274326676404,,-0.09803683243005692,0.23878141780418224
