target_kind,target,feature_set,model,split,stratum,stratum_value,n,mae,rmse,r2,bias,nrmse_sd,mape
hist,price,F_wx,baseline_seasonal_naive,test,overall,all,1750,0.8236790491187337,1.1068720553406843,-0.8260946217450298,-0.10789611529451515,1.3509445359096106,
hist,price,F_wx,baseline_persistence,test,overall,all,1750,0.12122706492123819,0.19660136145322618,0.9423895227469679,0.008560570917979954,0.2399532391536237,
hist,price,F_wx,elasticnet,test,overall,all,1750,0.778456850213141,0.9812415646369087,-0.4350938511840534,0.15746098381536464,1.197611705668747,
hist,price,F_wx,gam,test,overall,all,1750,0.7969710678020767,1.0169646906002783,-0.5414881116470984,0.0597033821078918,1.241212013033062,
hist,price,F_wx,lightgbm,test,overall,all,1750,0.8561021916391985,1.0381167278234715,-0.6062783631216957,0.28305225605132706,1.2670282119082197,
hist,price,F_lag,baseline_mean,test,overall,all,1750,0.6396194859700947,0.8943124944905096,-0.19208446327515816,-0.1091122669284342,1.0915142106969047,
hist,price,F_lag,baseline_seasonal_naive,test,overall,all,1750,0.8236790491187337,1.1068720553406843,-0.8260946217450298,-0.10789611529451515,1.3509445359096106,
hist,price,F_lag,baseline_persistence,test,overall,all,1750,0.12122706492123819,0.19660136145322618,0.9423895227469679,0.008560570917979954,0.2399532391536237,
hist,price,F_lag,elasticnet,test,overall,all,1750,0.1292089307172079,0.19799476160009957,0.9415700073886489,0.014523674812016541,0.24165389308708568,
hist,price,F_lag,gam,test,overall,all,1750,0.13912789547515533,0.20643205404518633,0.9364840645193445,-0.0035398863610841655,0.2519516633411672,
hist,price,F_lag,lightgbm,test,overall,all,1750,0.14453910540535428,0.21333637377639394,0.9321643097116622,0.001102307064415101,0.26037843043682485,
hist,price,F_now,baseline_mean,test,overall,all,1750,0.6396194859700947,0.8943124944905096,-0.19208446327515816,-0.1091122669284342,1.0915142106969047,
hist,price,F_now,baseline_seasonal_naive,test,overall,all,1750,0.8236790491187337,1.1068720553406843,-0.8260946217450298,-0.10789611529451515,1.3509445359096106,
hist,price,F_now,baseline_persistence,test,overall,all,1750,0.12122706492123819,0.19660136145322618,0.9423895227469679,0.008560570917979954,0.2399532391536237,
